sold time,time since transaction link,nft,nft link,price,usd,attributes,seller,seller link,buyer,buyer link
13 days ago,https://etherscan.io/tx/0xdb7b6feed65b16dfaf121b48403f9cf7cc477c00f8d3230610d2130f818f5cc3,Blaschke Ballet #8 ,https://cryptoslam.io/art-blocks/mint/167000008,0.40000 ETH,"$1,407.88",,0xebed0bf2701e905b4c576b3dc943d797bac226ed,https://cryptoslam.io/owner/0xebed0bf2701e905b4c576b3dc943d797bac226ed,0x0423b18a44348228ea85dd6d1494465da65abd82,https://cryptoslam.io/owner/0x0423b18a44348228ea85dd6d1494465da65abd82
13 days ago,https://etherscan.io/tx/0x32e4a1e53114435f39324521b80af100176166c7ee3831bb352ffdbbbe03a798,Augmented Sequence #133 ,https://cryptoslam.io/art-blocks/mint/169000133,0.20000 ETH,$703.94,,0x6c90328a8c1ec7355912b9f08423a48206113c34,https://cryptoslam.io/owner/0x6c90328a8c1ec7355912b9f08423a48206113c34,0xcb9266e2669efdd714932cabce0bf86ed678fe41,https://cryptoslam.io/owner/0xcb9266e2669efdd714932cabce0bf86ed678fe41
13 days ago,https://etherscan.io/tx/0xe068f79cc1b23441c7d6eb1c68cf89dc52692441707f754907a64b225055cba8,Augmented Sequence #295 ,https://cryptoslam.io/art-blocks/mint/169000295,0.15000 ETH,$527.95,,0xbda46bec56b47922ae79400d1acb4d2a488b9faa,https://cryptoslam.io/owner/0xbda46bec56b47922ae79400d1acb4d2a488b9faa,0xcb827723c76fe367ad531f18227ec80f30880d81,https://cryptoslam.io/owner/0xcb827723c76fe367ad531f18227ec80f30880d81
13 days ago,https://etherscan.io/tx/0x75cc367384b8d74de17aaf26f677635ad22391397b5fcfe4668c5db5bc0b8ded,Augmented Sequence #606 ,https://cryptoslam.io/art-blocks/mint/169000606,0.15200 ETH,$534.99,,0x5b97106fa5d8686a447b3bc6a98fd0fba35dd314,https://cryptoslam.io/owner/0x5b97106fa5d8686a447b3bc6a98fd0fba35dd314,0xcb9266e2669efdd714932cabce0bf86ed678fe41,https://cryptoslam.io/owner/0xcb9266e2669efdd714932cabce0bf86ed678fe41
13 days ago,https://etherscan.io/tx/0x0aad423ce13fff20cc389c1f2d3636dbb01e0a743ab66d56d6a343c90c0cc1f0,Augmented Sequence #695 ,https://cryptoslam.io/art-blocks/mint/169000695,0.15500 ETH,$545.55,,0xcc47f370d7b0892e5be50e3642d7815abb13c449,https://cryptoslam.io/owner/0xcc47f370d7b0892e5be50e3642d7815abb13c449,0xcb9266e2669efdd714932cabce0bf86ed678fe41,https://cryptoslam.io/owner/0xcb9266e2669efdd714932cabce0bf86ed678fe41
13 days ago,https://etherscan.io/tx/0x07adffd272ec9e258c7c4113d6541cb14706eeecf32e78937a062ba955d09a45,Augmented Sequence #809 ,https://cryptoslam.io/art-blocks/mint/169000809,0.18000 ETH,$633.54,,0x56d05e695e27437c51b9557da31320042722a8c4,https://cryptoslam.io/owner/0x56d05e695e27437c51b9557da31320042722a8c4,0x0cabab448ff897edef2013c6f7da320e83e9f2c3,https://cryptoslam.io/owner/0x0cabab448ff897edef2013c6f7da320e83e9f2c3
13 days ago,https://etherscan.io/tx/0x04635fc2478f6825979dcf3ed80495c00f4a66d866c3cdd4c4efc44dd204f45d,Fidenza #848 ,https://cryptoslam.io/art-blocks/mint/78000848,190.00000 ETH,"$669,129.72","Scale:Jumbo XL, Turbulence:Med, Colors:Luxe, Have Margin:No, Spiral:No, Soft Shapes:No, Super Blocks:No, Collision Check:No Overlap, Outlined:No, Shape Angles:Curved",0x3ea899819660317a8724d5af4e0becf0cdb08ea4,https://cryptoslam.io/owner/0x3ea899819660317a8724d5af4e0becf0cdb08ea4,0x665654f2d2a151be2d0f8e3697e6ce780f732af2,https://cryptoslam.io/owner/0x665654f2d2a151be2d0f8e3697e6ce780f732af2
13 days ago,https://etherscan.io/tx/0x6f0d9855f0b9d34e23cc72bd91f213e77d115d9e46886360ca47e6dfa875feeb,Moments #972 ,https://cryptoslam.io/art-blocks/mint/156000972,0.11000 ETH,$387.39,,0x46ae5b30edfde7a6f83285f8ae98a2e97c9445dd,https://cryptoslam.io/owner/0x46ae5b30edfde7a6f83285f8ae98a2e97c9445dd,0xe75f52772cf14406201890f6cb3d13efa3ad70eb,https://cryptoslam.io/owner/0xe75f52772cf14406201890f6cb3d13efa3ad70eb
13 days ago,https://etherscan.io/tx/0xb371bc091973e867a8a1b9edc221ce86a9b116c9dc41adca9e6185b3ddab9859,Unknown Signals #383 ,https://cryptoslam.io/art-blocks/mint/142000383,0.33000 ETH,"$1,162.17","Type: Regular, Palette: Unknown Pleasures, Wave pow: 3, Wave multiplier: 4, Wave shift: 0.1504248, Lifeform: Lines, Lifeform position: Side, Lifeform dots: Yes, Lifeform capsule: Circle, Symbol: Monad",0x907f9a696b0aad7add0cc43496bed00db53d5b96,https://cryptoslam.io/owner/0x907f9a696b0aad7add0cc43496bed00db53d5b96,0x9630d468e6a2b61a0261331ec7296e6f188fa738,https://cryptoslam.io/owner/0x9630d468e6a2b61a0261331ec7296e6f188fa738
13 days ago,https://etherscan.io/tx/0xc5cf72a2dee84353abfa0bf1e7f8e66f77dca50ec08eaeb58853e90be227565a,Pathfinders #580 ,https://cryptoslam.io/art-blocks/mint/25000580,0.60000 ETH,"$2,113.04","Start Screen Grid Size: small, Color Palette: Unicorn Palette, Primary Brush Variant: 3, Secondary Brush Variant:  0",0xfc445d1248ae19988dc707d57a9f344d0081b2c7,https://cryptoslam.io/owner/0xfc445d1248ae19988dc707d57a9f344d0081b2c7,0x14fe21f94665f173d99503d254bea54b5081d49d,https://cryptoslam.io/owner/0x14fe21f94665f173d99503d254bea54b5081d49d
13 days ago,https://etherscan.io/tx/0x032174ab1e5e57be80eabcd21449da2540af5dffdd86822cd3d7565d7aebcefb,Augmented Sequence #232 ,https://cryptoslam.io/art-blocks/mint/169000232,0.29000 ETH,"$1,018.98",,0x2c59956ab2652092881f0b1bd37be926c6c5738d,https://cryptoslam.io/owner/0x2c59956ab2652092881f0b1bd37be926c6c5738d,0xc8faf296a2f710e63d51a91f25b1a2da1debc9d7,https://cryptoslam.io/owner/0xc8faf296a2f710e63d51a91f25b1a2da1debc9d7
13 days ago,https://etherscan.io/tx/0xfe5ae943d504cb8909b18a25470b5b828ef048c3285a7aafc4787e262e96d47e,PrimiLife #451 ,https://cryptoslam.io/art-blocks/mint/150000451,0.14000 ETH,$491.92,"Palette: Campfire Cream, Colors: Tritone, Background: Tertiary, Wireframe: Nope, Debris: Few, Speed: Normal, Spin: Clockwise, Children: Single, Baby: Nope",0xca7832249f2239c56ca35d017af1c18f2495923f,https://cryptoslam.io/owner/0xca7832249f2239c56ca35d017af1c18f2495923f,0x69449f50f833185dd09b5cd0afa6872d4f92d1e1,https://cryptoslam.io/owner/0x69449f50f833185dd09b5cd0afa6872d4f92d1e1
13 days ago,https://etherscan.io/tx/0x83570b2f52cf9c8936587e04830a17cbc2b7aee2bd42f6c0098d5d2cc58f5d45,Letters to My Future Self #937 ,https://cryptoslam.io/art-blocks/mint/174000937,0.44000 ETH,"$1,546.03",,0xa4e91f8e22f6902f4ecd81ffd5879342e6d9be9f,https://cryptoslam.io/owner/0xa4e91f8e22f6902f4ecd81ffd5879342e6d9be9f,0xce03c1d61d1bce391a245cad438fd6fc809fc26f,https://cryptoslam.io/owner/0xce03c1d61d1bce391a245cad438fd6fc809fc26f
13 days ago,https://etherscan.io/tx/0x027ff2459054ef5683e91b211e7bb3d0482550f5fa612e897909a22cf32d498b,Augmented Sequence #287 ,https://cryptoslam.io/art-blocks/mint/169000287,0.19000 ETH,$669.52,,0xd39e456c22eabf3ab0e58bdeea269927c65f6263,https://cryptoslam.io/owner/0xd39e456c22eabf3ab0e58bdeea269927c65f6263,0x5570b804d3477eeb639f391a8e8a8343ff9a0e38,https://cryptoslam.io/owner/0x5570b804d3477eeb639f391a8e8a8343ff9a0e38
13 days ago,https://etherscan.io/tx/0x4c5d9aa0babb6acbbdf1ebad108c5fd58f814341d0c8b3a4719efe36852db395,Augmented Sequence #134 ,https://cryptoslam.io/art-blocks/mint/169000134,0.19000 ETH,$669.52,,0x75bb3b0a992abb46b4489529fcbcc49f4c1415f1,https://cryptoslam.io/owner/0x75bb3b0a992abb46b4489529fcbcc49f4c1415f1,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,https://cryptoslam.io/owner/0xe4709a6bc622d60ee15a29880561c85c7fdac46d
13 days ago,https://etherscan.io/tx/0xe9d629ec50b01dfbf2241fd582a61a4175879a6733752181ecc194860a7ef459,Augmented Sequence #766 ,https://cryptoslam.io/art-blocks/mint/169000766,0.30000 ETH,"$1,057.14",,0xcae09389900aa21ef50ab1df2ae9d5f388afabb1,https://cryptoslam.io/owner/0xcae09389900aa21ef50ab1df2ae9d5f388afabb1,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,https://cryptoslam.io/owner/0xe4709a6bc622d60ee15a29880561c85c7fdac46d
13 days ago,https://etherscan.io/tx/0xe7e075121f345bf33ea00b7d4f31c9adc904ca1ac8cc20b606b4bc9849c70ee4,Tangled #313 ,https://cryptoslam.io/art-blocks/mint/132000313,0.22000 ETH,$775.23,,0x88b5fd8c6e1ec9afc158ec5b4b41379e40c3ec19,https://cryptoslam.io/owner/0x88b5fd8c6e1ec9afc158ec5b4b41379e40c3ec19,0x03af6bc20d9a45bf4bdc157b7e0ff8b1927ea796,https://cryptoslam.io/owner/0x03af6bc20d9a45bf4bdc157b7e0ff8b1927ea796
13 days ago,https://etherscan.io/tx/0xb650f72d44fae26084eb5112d9381b25dc0ee0ca189bacad9123f9d04bbfa207,Skulptuur #339 ,https://cryptoslam.io/art-blocks/mint/173000339,6.00000 WETH,"$21,142.63",,0xcf803a49f6e37b92a4040e397b976939dc5d9841,https://cryptoslam.io/owner/0xcf803a49f6e37b92a4040e397b976939dc5d9841,0xc8b850163463c5d83de49df8408ef1d886d26197,https://cryptoslam.io/owner/0xc8b850163463c5d83de49df8408ef1d886d26197
13 days ago,https://etherscan.io/tx/0x455fa73e23a4d5d265320a720973318fe0fb562f47dceb76652c5dd85e9701f5,Meridian #227 ,https://cryptoslam.io/art-blocks/mint/163000227,13.50000 ETH,"$47,561.97",,0x9a01f74bd2c9f2d25dc06d6a29ee1350478d2fd2,https://cryptoslam.io/owner/0x9a01f74bd2c9f2d25dc06d6a29ee1350478d2fd2,0xafc093b1c8419f05d4de6ff54d38121c0d733752,https://cryptoslam.io/owner/0xafc093b1c8419f05d4de6ff54d38121c0d733752
13 days ago,https://etherscan.io/tx/0x8332c0ae988cadb5f373b763f47b28547f8e9bf61327f5f6d2437e6e22b07a95,Augmented Sequence #1 ,https://cryptoslam.io/art-blocks/mint/169000001,1.25000 WETH,"$4,403.89",,0x52ab58c10e9187a79da50f892ea4801aad58cb00,https://cryptoslam.io/owner/0x52ab58c10e9187a79da50f892ea4801aad58cb00,0x97a6c796fe543cabc2ca7ae026206e8b260c4da0,https://cryptoslam.io/owner/0x97a6c796fe543cabc2ca7ae026206e8b260c4da0
13 days ago,https://etherscan.io/tx/0x21a355903469aa36a9e76c6a4121688f8985b708c78cb9e996d83e3facc8786a,Meridian #484 ,https://cryptoslam.io/art-blocks/mint/163000484,13.30000 ETH,"$46,699.44",,0x177e6dd2f230dd1fec6310c19e8df8feb557624d,https://cryptoslam.io/owner/0x177e6dd2f230dd1fec6310c19e8df8feb557624d,0x268221eff4de4d9ca8943f9e143c076dd2c1dd54,https://cryptoslam.io/owner/0x268221eff4de4d9ca8943f9e143c076dd2c1dd54
13 days ago,https://etherscan.io/tx/0xbefee2211c07301c1588997fbee6e9c192fec6eaa6e79b34c7dcff03d08b3393,Augmented Sequence #88 ,https://cryptoslam.io/art-blocks/mint/169000088,0.19000 ETH,$667.13,,0x54a0dd33c5a5e850910b566c7a54e9f900d186df,https://cryptoslam.io/owner/0x54a0dd33c5a5e850910b566c7a54e9f900d186df,0x12e7e76cd9ba13adb96e840a3b5ae96759f79bf5,https://cryptoslam.io/owner/0x12e7e76cd9ba13adb96e840a3b5ae96759f79bf5
13 days ago,https://etherscan.io/tx/0x0de72d18196d2afefc50bc7ee4ab81f74cd10491a60df25ad3edfab051103d36,Augmented Sequence #597 ,https://cryptoslam.io/art-blocks/mint/169000597,0.15000 ETH,$526.69,,0x7b800021e2529d26f45f4f7a3d0d91a3706ace19,https://cryptoslam.io/owner/0x7b800021e2529d26f45f4f7a3d0d91a3706ace19,HarveyBirdman,https://cryptoslam.io/owner/HarveyBirdman
13 days ago,https://etherscan.io/tx/0x022084599e6922c948d4d763802dc2a9b9c6d9305d8c6a2c0c812ad0d281b8c6,Augmented Sequence #79 ,https://cryptoslam.io/art-blocks/mint/169000079,0.14900 ETH,$523.17,,0x4ceb640af5c94ee784eefae244245e34b48ec4f6,https://cryptoslam.io/owner/0x4ceb640af5c94ee784eefae244245e34b48ec4f6,HarveyBirdman,https://cryptoslam.io/owner/HarveyBirdman
13 days ago,https://etherscan.io/tx/0x8e593ec795e35ee04b666aa0d49391030d10cbf5d40d351e53a5ab7d697ff90b,Augmented Sequence #590 ,https://cryptoslam.io/art-blocks/mint/169000590,0.14000 ETH,$491.57,,0x492191d35ee2040e7733e7d18e405314a31aba85,https://cryptoslam.io/owner/0x492191d35ee2040e7733e7d18e405314a31aba85,HarveyBirdman,https://cryptoslam.io/owner/HarveyBirdman
13 days ago,https://etherscan.io/tx/0xad1ef1c74be295a0d3c9b6e32d37af28b2c818177e1f57beea3272e0b04a1f64,Augmented Sequence #261 ,https://cryptoslam.io/art-blocks/mint/169000261,0.12900 ETH,$452.95,,0x0f2eb30fb51771e2636574d29e369b4f32d88731,https://cryptoslam.io/owner/0x0f2eb30fb51771e2636574d29e369b4f32d88731,HarveyBirdman,https://cryptoslam.io/owner/HarveyBirdman
13 days ago,https://etherscan.io/tx/0xdfd59e1ead7998cfda45fe080ab658f8071622a8d80bd7581fc15245410b168e,Seadragons #911 ,https://cryptoslam.io/art-blocks/mint/160000911,0.25000 ETH,$877.81,,0x942dd738743f80fb675f1c8049bf7a1d51946b91,https://cryptoslam.io/owner/0x942dd738743f80fb675f1c8049bf7a1d51946b91,0x0773a995e752eec6456ae887dec5d4e06479fa9c,https://cryptoslam.io/owner/0x0773a995e752eec6456ae887dec5d4e06479fa9c
13 days ago,https://etherscan.io/tx/0xe1ba91c6068dcaf6eaa4af35773735e61e13c8c265228f800895bf245f658978,Augmented Sequence #431 ,https://cryptoslam.io/art-blocks/mint/169000431,0.39000 ETH,"$1,368.89",,0xf265741837d00d62f28267fa698bd8ca078d684f,https://cryptoslam.io/owner/0xf265741837d00d62f28267fa698bd8ca078d684f,0xecbf9122f1a7489d560ea3596451e814f4f845e5,https://cryptoslam.io/owner/0xecbf9122f1a7489d560ea3596451e814f4f845e5
13 days ago,https://etherscan.io/tx/0x699d876b6387f91757f92887bee8a8ca32cefc71791c919a119be513f98a153b,Augmented Sequence #357 ,https://cryptoslam.io/art-blocks/mint/169000357,0.15000 ETH,$526.49,,0x2c79ac9f76c3310b59d4c5e3fd214a73aec68553,https://cryptoslam.io/owner/0x2c79ac9f76c3310b59d4c5e3fd214a73aec68553,0x12e7e76cd9ba13adb96e840a3b5ae96759f79bf5,https://cryptoslam.io/owner/0x12e7e76cd9ba13adb96e840a3b5ae96759f79bf5
13 days ago,https://etherscan.io/tx/0x2e36f43eeb9223b153251960598f00309e58cfe18855533026621e960e002741,Augmented Sequence #172 ,https://cryptoslam.io/art-blocks/mint/169000172,0.13500 ETH,$473.85,,0x7b8a6e7777793614f27799199e32e80f03d18dbe,https://cryptoslam.io/owner/0x7b8a6e7777793614f27799199e32e80f03d18dbe,0xdae6ca75bb2afd213e5887513d8b1789122eaaea,https://cryptoslam.io/owner/0xdae6ca75bb2afd213e5887513d8b1789122eaaea
13 days ago,https://etherscan.io/tx/0xfc59139b56c8068afa061a43e2fefbd78059cf35ade89de014b783c6a6495b2d,Augmented Sequence #21 ,https://cryptoslam.io/art-blocks/mint/169000021,0.12990 ETH,$456.07,,0xfd715036f1a84f533d472bc4a7245280241faf19,https://cryptoslam.io/owner/0xfd715036f1a84f533d472bc4a7245280241faf19,0xdae6ca75bb2afd213e5887513d8b1789122eaaea,https://cryptoslam.io/owner/0xdae6ca75bb2afd213e5887513d8b1789122eaaea
13 days ago,https://etherscan.io/tx/0x6bb612244135cb459b7b3c2030809e35adfc5807db6f2594ee0ffa68fa44fe13,Augmented Sequence #229 ,https://cryptoslam.io/art-blocks/mint/169000229,0.12500 ETH,$438.87,,0xf2b20e0681d2921681347c5657a9ab4bee2e8258,https://cryptoslam.io/owner/0xf2b20e0681d2921681347c5657a9ab4bee2e8258,0xdae6ca75bb2afd213e5887513d8b1789122eaaea,https://cryptoslam.io/owner/0xdae6ca75bb2afd213e5887513d8b1789122eaaea
13 days ago,https://etherscan.io/tx/0x71b23b10f15662578898cd00cee48d9e6e4e4708bf75a6724ed5ffef1a7d75a4,Augmented Sequence #561 ,https://cryptoslam.io/art-blocks/mint/169000561,0.20000 ETH,$702.19,,0xcc47f370d7b0892e5be50e3642d7815abb13c449,https://cryptoslam.io/owner/0xcc47f370d7b0892e5be50e3642d7815abb13c449,0xfaa9a093b73d01103f699df06f91c9a53bc081dc,https://cryptoslam.io/owner/0xfaa9a093b73d01103f699df06f91c9a53bc081dc
13 days ago,https://etherscan.io/tx/0xe4080030dec33d58e5d28b4e7d76f5897d011498797d0aadf8d25f98ad10aec8,Augmented Sequence #462 ,https://cryptoslam.io/art-blocks/mint/169000462,0.24000 ETH,$842.63,,0x9bc910f14b0ee83689b9f49337b1dfd2962dbb94,https://cryptoslam.io/owner/0x9bc910f14b0ee83689b9f49337b1dfd2962dbb94,0xfaa9a093b73d01103f699df06f91c9a53bc081dc,https://cryptoslam.io/owner/0xfaa9a093b73d01103f699df06f91c9a53bc081dc
13 days ago,https://etherscan.io/tx/0xd794f8305197ff1523713db6e8426384208403f4146ce4603eb0cd85b6406664,Augmented Sequence #617 ,https://cryptoslam.io/art-blocks/mint/169000617,0.29500 ETH,"$1,035.73",,0xe5f91e6efb39207b244d6e7b0109727bcf2407c7,https://cryptoslam.io/owner/0xe5f91e6efb39207b244d6e7b0109727bcf2407c7,0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2,https://cryptoslam.io/owner/0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2
13 days ago,https://etherscan.io/tx/0x13bf97a82dd3a3fad00f8cf58e10eb4bd6b90f5882484f1e5bd077d511bde2f6,Trossets #454 ,https://cryptoslam.io/art-blocks/mint/147000454,2.10100 ETH,"$7,376.49","color: Altafulla, blocs: tes, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0xe1770cf5274084db23bca6c921fa51cf62a37eda,https://cryptoslam.io/owner/0xe1770cf5274084db23bca6c921fa51cf62a37eda,0x8d3afd1e69c293e8d82d023e08bd283a3e3b488f,https://cryptoslam.io/owner/0x8d3afd1e69c293e8d82d023e08bd283a3e3b488f
13 days ago,https://etherscan.io/tx/0x178ab8dfd3b5a1766010261bd4cee448e54f2607bfb8befee49d73a505797f29,Augmented Sequence #48 ,https://cryptoslam.io/art-blocks/mint/169000048,0.20000 ETH,$702.19,,0xd39e456c22eabf3ab0e58bdeea269927c65f6263,https://cryptoslam.io/owner/0xd39e456c22eabf3ab0e58bdeea269927c65f6263,0x592ff4c996478d75a677c5662c4234db2ec29ddc,https://cryptoslam.io/owner/0x592ff4c996478d75a677c5662c4234db2ec29ddc
13 days ago,https://etherscan.io/tx/0xbdc39377845ccc1e886c1ce309f4248a7318e9951e3a13b03233b8138d7cdf8d,Fragments of an Infinite Field #91 ,https://cryptoslam.io/art-blocks/mint/159000091,25.50000 ETH,"$89,214.73","Seasons: Summer, Rain: Yes, Storm: No, Snow: No, Pollen: No, PetalsFallingDown: No, FlowerColor: Different, NumberOfPetals: Equal",0x346c93272f5118358a81fd956a88ebc2888d6e6c,https://cryptoslam.io/owner/0x346c93272f5118358a81fd956a88ebc2888d6e6c,0xb95b8106b30c794b1eed3c5eeaf6a02cf82c8446,https://cryptoslam.io/owner/0xb95b8106b30c794b1eed3c5eeaf6a02cf82c8446
13 days ago,https://etherscan.io/tx/0x41adb3e23b0b6beb511ed382bcb2ac78f4220141119f498c2167cc1c64546843,Augmented Sequence #266 ,https://cryptoslam.io/art-blocks/mint/169000266,0.25000 ETH,$874.65,,0xd94da55433369cb75283ab5deac0158b6b7e2ca9,https://cryptoslam.io/owner/0xd94da55433369cb75283ab5deac0158b6b7e2ca9,0xfaa9a093b73d01103f699df06f91c9a53bc081dc,https://cryptoslam.io/owner/0xfaa9a093b73d01103f699df06f91c9a53bc081dc
13 days ago,https://etherscan.io/tx/0x2ebdf3388777ac44f6fb96ebf27b5187ebe44d1d037370f955ed3e6e866659b8,70s Pop Series One #139 ,https://cryptoslam.io/art-blocks/mint/46000139,0.75000 WETH,"$2,622.63","Series: One, Tiles: 10x10, Lines: 5, Boosted: 0, Format: Normal, Reversed: false, Pattern: None, Decoration: None, Palette: Winter, Fill: Normal",0xa0d884d99316d14d7727a6a9223a8266a4595468,https://cryptoslam.io/owner/0xa0d884d99316d14d7727a6a9223a8266a4595468,0x45001bf6883a669745ad6613fee07fdff976693a,https://cryptoslam.io/owner/0x45001bf6883a669745ad6613fee07fdff976693a
13 days ago,https://etherscan.io/tx/0xadc75f788da87bb6d8922c6541b6ab3e9846e3998459f31ea57816e963bad841,sail-o-bots #354 ,https://cryptoslam.io/art-blocks/mint/98000354,16.00000 ETH,"$55,949.36","clarity:Rusty, mouth:ResidentSleeper, glasses:Aviator, planet:Neptune",0x1731bdd386e021a7744282454887a87551725819,https://cryptoslam.io/owner/0x1731bdd386e021a7744282454887a87551725819,0x9f586e4dfe9f41c00440b19d6b2814c4d753e953,https://cryptoslam.io/owner/0x9f586e4dfe9f41c00440b19d6b2814c4d753e953
13 days ago,https://etherscan.io/tx/0x8a38f0991a39f4687704656a581d5795e7075cb7bfa96e4e35ab09b6835804fb,Augmented Sequence #211 ,https://cryptoslam.io/art-blocks/mint/169000211,0.17000 ETH,$594.46,,0x95d6a4882e215965116edc4c416c95de0ef8df9b,https://cryptoslam.io/owner/0x95d6a4882e215965116edc4c416c95de0ef8df9b,0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2,https://cryptoslam.io/owner/0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2
13 days ago,https://etherscan.io/tx/0x5c5c54b086869947c8ac073590989a214dbf82c873a25395bc863e63939dd3cf,Augmented Sequence #517 ,https://cryptoslam.io/art-blocks/mint/169000517,0.25000 WETH,$874.21,,0xc8faf296a2f710e63d51a91f25b1a2da1debc9d7,https://cryptoslam.io/owner/0xc8faf296a2f710e63d51a91f25b1a2da1debc9d7,0x4dc6750a016db9a96fef40d852e1faee11733db6,https://cryptoslam.io/owner/0x4dc6750a016db9a96fef40d852e1faee11733db6
13 days ago,https://etherscan.io/tx/0x0d0747da0e08be013a563f9f83dc9c663337044e89e4e9fb921728635326e2cd,Augmented Sequence #31 ,https://cryptoslam.io/art-blocks/mint/169000031,0.15000 WETH,$524.53,,0xd99a833df56169d08e9c022716de92b0ecab2fb2,https://cryptoslam.io/owner/0xd99a833df56169d08e9c022716de92b0ecab2fb2,0x9be72120c584dbca17a0197108d842d50a7ed7d4,https://cryptoslam.io/owner/0x9be72120c584dbca17a0197108d842d50a7ed7d4
13 days ago,https://etherscan.io/tx/0x4a8fe0f23bebe0064cc3de7de0f5d4f821df03250bb2ec2ac00d34d64d56ee00,Augmented Sequence #348 ,https://cryptoslam.io/art-blocks/mint/169000348,0.19000 ETH,$664.40,,0xb6d5af73e2965e75fbaf1b41c5640e19bac59e8f,https://cryptoslam.io/owner/0xb6d5af73e2965e75fbaf1b41c5640e19bac59e8f,0x8ebe8ec97e1d3098511754b9bca45973b90436f4,https://cryptoslam.io/owner/0x8ebe8ec97e1d3098511754b9bca45973b90436f4
13 days ago,https://etherscan.io/tx/0xf9fa039d8cd6741d66bbbd324a6559ffda23eb2073e2722c92ce80a2388f59dc,Augmented Sequence #180 ,https://cryptoslam.io/art-blocks/mint/169000180,0.20000 ETH,$699.37,,0x0b8e41ef37534ae0a6615650d9c9362eb3480f38,https://cryptoslam.io/owner/0x0b8e41ef37534ae0a6615650d9c9362eb3480f38,0x8ebe8ec97e1d3098511754b9bca45973b90436f4,https://cryptoslam.io/owner/0x8ebe8ec97e1d3098511754b9bca45973b90436f4
13 days ago,https://etherscan.io/tx/0x5f54a38d8e484a96dd887a8dc3150b8ce7942d95b7fcccf58a5d22f862ac2f96,Augmented Sequence #194 ,https://cryptoslam.io/art-blocks/mint/169000194,0.14000 ETH,$489.69,,0x7b2a0c7ca9dbd13057fe253c97e471931bc5eac7,https://cryptoslam.io/owner/0x7b2a0c7ca9dbd13057fe253c97e471931bc5eac7,0xc4c8677b11d39bc26073d733b302e299ca60240f,https://cryptoslam.io/owner/0xc4c8677b11d39bc26073d733b302e299ca60240f
13 days ago,https://etherscan.io/tx/0xdd5e2dc84cb3fc94be379a4d59691f909ef1b9ad457f08f381131140fa1b4085,Meridian #41 ,https://cryptoslam.io/art-blocks/mint/163000041,14.00000 ETH,"$48,969.38",,0x104525e3d1740a674ad6c25c50d41f70e879f8f7,https://cryptoslam.io/owner/0x104525e3d1740a674ad6c25c50d41f70e879f8f7,0x51a87bad753fccc39c066bffd3e0be1871841cfe,https://cryptoslam.io/owner/0x51a87bad753fccc39c066bffd3e0be1871841cfe
13 days ago,https://etherscan.io/tx/0x570a4f7db5812644dde4e1ea63f2a6262865c926a3ff7ffb6dcb646bf29bbc9b,Augmented Sequence #444 ,https://cryptoslam.io/art-blocks/mint/169000444,0.17000 ETH,$594.63,,0xcc017aeb4d4fe1ca0e24225f41689ce2902e5bf3,https://cryptoslam.io/owner/0xcc017aeb4d4fe1ca0e24225f41689ce2902e5bf3,0x3168a9334c9106bcc947b4ac0818eb1613b91e64,https://cryptoslam.io/owner/0x3168a9334c9106bcc947b4ac0818eb1613b91e64
13 days ago,https://etherscan.io/tx/0x1f304c372822768927a0ae6d89d53914d4b8f2cceac9b669b092d4f887b10f9b,Augmented Sequence #141 ,https://cryptoslam.io/art-blocks/mint/169000141,0.30000 ETH,"$1,049.34",,0xda27937582b0ed4211e9c322778658b7b151e44d,https://cryptoslam.io/owner/0xda27937582b0ed4211e9c322778658b7b151e44d,0x0efcec3ed57ac7b3f4442234c1e2fbda9f000d17,https://cryptoslam.io/owner/0x0efcec3ed57ac7b3f4442234c1e2fbda9f000d17
